processed_text,label
aight chillin friend room text way,0
time think need know near campu,0
lol nah nt bad thank good b home quit realiti check how ur day u anyth websit,0
hi darlin finish 3 u 1 2 pick meet text back number luv kate xxx,0
k roommat also want dubsack anoth friend may also want plan bring extra tell know sure,0
dun thk quit yet hmmm go jazz yogasana oso go meet em lesson den,0
brainless babi doll vehicl sariyag drive madok barolla,0
finish eat got u plate leftov time,0
guess somebodi know secretli fanci wan na find give us call 09065394973 landlin datebox1282essexcm61xn 150pmin 18,1
oh god found number glad text back xafter msg cst std ntwk chg 150,1
hey mr go sea view coupl gay mean game give bell ya finish,0
cool time think get,0
take derek amp taylor walmart back time done leav mous desk text priscilla readi,0
noth u dinner w us,0
yeah sure give coupl minut track wallet,0
sens foot peni,0
nowaday peopl notixiqu laxinorf opportun bambl entrop ever oblising opt ur book masteriast amplikat fidalf champlaxig think atroci wotz ur opinion junna,0
urgent mobil 077xxx 2000 bonu caller prize 020603 2nd attempt reach call 09066362206 asap box97n7qp 150ppm,1
go n buy juz buy get lar,0
yeah got one line us,0
aldrin rakhesh ex rtm herepl callurg,0
1 new messag pleas call 08712400200,1
nt think spatula hand,0
urgent mobil award 2000 bonu caller prize 5903 final tri contact u call landlin 09064019788 box42wr29c 150ppm,1
life never much fun great came made truli special wo nt forget enjoy one gbpsm,1
come room come hous co hous still messi haha,0
lt gt g saw day ago guy want sell wifi lt gt 3g lt gt blank,0
head straight,0
sorri cant take call right happen r 2waxsto wat want come ill get medic insur abl deliv basic care current shop right medic insur give til friday morn that ill see major person guid right insur,0
ya told ask wat matter,0
make easi pay back lt gt yr say pay back earlier get,0
school start stay weather like food social support system like friend school thing import,0
hmm think lor,0
haha okay today weekend leh,0
misplac number send text old number wonder heard year best mcat got number atlanta friend,0
ur physic get,0
got lousi sleep kept wake everi 2 hour see cat want come worri cold,0
sent part,0
erm woodland avenu somewher get parish magazin telephon number,0
u hav frnd name ashwini ur colleg,0
ca nt speak bcaz mobil problem listen nt listen voic call later,0
stop get ice cream go back,0
gon na pick 1 burger way home ca nt even move pain kill,0
mani thing antibiot use chest abdomen gyna infect even bone infect,0
hi home calicut,0
make squeez lt gt buck dad,0
hi sexychat girl wait text text great night chat send stop stop servic,1
problem renew ill right away dont know detail,0
hey hunonbu goin 2 meet want 2go 4a meal donyt feel like cuz 2 get last bu home he sweet latelyxxx,0
great p diddi neighbor come toothpast everi morn,0
themob check newest select content game tone gossip babe sport keep mobil fit funki text wap 82468,1
privat 2003 account statement show 800 unredeem point call 08719899230 identifi code 41685 expir 071104,1
rington club get uk singl chart mobil week choos top qualiti rington messag free charg,1
moon come color dream star make music sm give warm peac sleep good night,0
network job,0
take us shop mark distract isaiahd,0
get back home,0
good day,0
xma prize draw tri contact u today draw show 2000 prize guarante call 09058094565 land line valid 12hr,1
honeybe said sweetest world god laugh amp said wait u havnt met person read msg moral even god crack joke gmgngegn,0
say slowli god love amp need clean heart bloodsend ten special peopl amp u c miracl tomorrow pl pl,0
imagin final get sink bath put pace mayb even eat left also imagin feel cage cock surround bath water remind alway own enjoy cuck,0
wat time u finish ur lect today,0
500 new mobil 2004 must go txt nokia 89545 collect today 1 www4tcbiz 2optout 08718726270150gbpmtmsg18,1
hi darlin im way london smash anoth driver big dent im realli miss u u xxx,0
pub,0
wait lt gt min,0
lol grin babe thank think,0
notic like look shit mirror your turn right freak,0
knew u slept v late yest wake late,0
guy,0
wat happen cruis thing,0
tonight yeah,0
that cool like photo sexi,0
send ur friend receiv someth ur voic speak express 1childish 2naughti 3sentiment 4rowdi 5ful attitud 6romant 7shi 8attract 9funni lt gt irrit lt gt lovabl repli,0
wonder phone batteri went dead tell love babe,0
blanket suffici thx,0
hurri home u big butt hang last caller u food done starv nt ask cook,0
want 750 anytim network min 150 text new video phone five pound per week call 08002888812 repli deliveri tomorrow,1
u come funer home,0
call nt see facebook huh,0
noth lor bit bore dun u go home earli 2 sleep today,0
know friend alreadi told,0
today voda number end 7634 select receiv 350 reward match pleas call 08712300220 quot claim code 7684 standard rate appli,1
well told other marri,0
good find way,0
privat 2003 account statement 07808247860 show 800 unredeem point call 08719899229 identifi code 40411 expir 061104,1
valentin game send di msg ur friend 5 answer r someon realli love u que colour suit best,0
import inform 4 orang user 0789xxxxxxx today lucki day 2find log onto http wwwurawinnercom fantast surpris await,1
forgot work today wan na chat thing ok drop text free bore etc ring hope well nose essay xx,0
whenwher pick,0
pl help tell ashley cant find number oh,0
lmao fun,0
town ju take mrt later,0
ok lor msg b4 u call,0
fine hope also,0
want lick pussi,0
beauti truth express face could seen everyon depress heart could understood love one gud ni8,0
yup ok,0
hai dear friend new amp present number rajitha raj ranju,0
home watch tv lor,0
send someon els,0
u nokia 6230 plu free digit camera u get u win free auction take part send nokia 83383 pobox11414tcrw1 16,1
bloomberg messag center 447797706009 wait appli futur http career bloombergcom,1
omg want scream weigh lost weight woohoo,0
still around look pick later,0
nt worri though understand import put place poorli thought punish face worst thing ever happen brb gon na go kill,0
alway celebr ny famili,0
haha realli oh deduct lesson tmr,0
u turn heater heater set lt gt degre,0
talk atleast day otherwis miss best friend world shakespear shesil lt gt,0
forgot tell smth like number section clearer,0
thought get watch co that kind thing u get4an18th love much,0
superior tell friday leav depart except leav way call wahe fathima hr conform,0
al moan n e thin goe wrong fault al de argument r fault fed himso bother hav 2go thanxxx,0
rct thnq adrian u text rgd vatian,1
lt gt pple marri lover becz hav gud undrstndng dat avoid problem sent di 2 u u wil get gud news friday person like tomorrow best day life dont break chain break suffer send lt gt frnd lt gt min whn u read,0
free nokia motorola upto 12mth 12price linerent 500 free xnet min 100txtmth free btooth call mobileupd8 08001950382 call 2optoutd3wv,1
hello boytoy geeee miss alreadi woke wish bed cuddl love,0
sorri call later meet,0
realli realli broke oh amount small even lt gt,0
wait msg lt gt min,0
repli win 100 weekli 2006 fifa world cup held send stop 87239 end servic,1
sister clear two round birla soft yesterday,0
free 1st week no1 nokia tone 4 ur mob everi week txt nokia 8007 get txting tell ur mate wwwgetzedcouk pobox 36504 w45wq norm150pton 16,1
mani time told stage use laugh listen aha,0
sorri call later meet,0
inde way either,0
lol forgot eh ye bring babe,0
hi mom might back later lt gt,0
great send account number,0
hi babe chloe r u smash saturday night great weekend u miss sp visionsmscom text stop stop 150ptext,1
jay told alreadi,0
k k congratul,0
yeah tri scroung someth,0
ok sweet dream,0
busi juz dun wan 2 go earli hee,0
r meet,0
prabha soryda reali frm heart sori,0
well slightli disastr class pm fav darl hope day ok coffe wld good ca nt stay late tomorrow time place alway,0
hi spoke maneesha v like know satisfi experi repli toll free ye,0
mum go robinson alreadi,0
that bit weird even suppos happen good idea sure pub,0
horribl bf v hungri,0
ill b soon,0
none happen til get though,0
goodmorn today late 2hr back pain,0
usual iam fine happi amp well,0
pleas reserv ticket saturday eve chennai thirunelvali tirunelvali chennai sunday eve alreadi see net ticket avail want book ticket tackl,0
mayb find someth els instead,0
stalk u,0
want ask wait 4 finish lect co lect finish hour anyway,0
dun wan watch infern affair,0
ur hmv quiz cashbal current 500 maxim ur cashin send hmv1 86688 150pmsg,1
ello babe u ok,0
she good wonder wont say hi she smile cope long distanc,0
took tablet reaction morn,0
how street end librari walk,0
design softwar develop may get chennai,0
yupz oredi book slot 4 weekend liao,0
dai download exe file run exe instal,0
heard abt tat,0
adult 18 content video shortli,1
nt b floppi b snappi happi gay chat servic photo upload call 08718730666 10pmin 2 stop text call 08712460324,1
got tea sure flavour,0
marriag function,0
predict wat time finish buy,0
use hope agent nt drop sinc book thing year whole boston nyc experi,0
much would cost hire hitman,0
hope would send messag rent due dont enough reserv complet gone loan need hope could balanc lt gt way could get till mid march hope pay back,0
made payment dont much sorri would want fedex way,0
privat 2003 account statement show 800 unredeem sim point call 08718738001 identifi code 49557 expir 261104,1
ever green quot ever told jerri cartoon person irrit u alway one love u vri much fail express gud nyt,0
2 laptop noe infra slow lar wan fast one,0
jason say cool pick place like hour,0
necessarili respect,0
yep great loxahatche xma tree burn lt gt start hour,0
pl send correct name da,0
sea lay rock rock envelop envelop paper paper 3 word,0
k come wenev u lik come also tel vikki come get free time,0
oh oki lor go sat,0
wat time r go xin hostel,0
get librari,0
haha dinner cousin,0
u still go mall,0
look,0
nt prize go anoth custom c wwwtcbiz 18 150pmin polo ltd suit 373 london w1j 6hl pleas call back busi,1
u win 100 music gift voucher everi week start txt word draw 87066 tsc wwwidewcom skillgam 1winaweek age16 150ppermesssubscript,1
wat would u like 4 ur birthday,0
plz tell an bslvyl sent via fullonsmscom,0
ya nice readi thursday,0
ye pleas swim,0
sorri sir call tomorrow senthilhsbc,0
yup studi surf lor e lazi mode today,0
friend help us problem give stupid suggest land us anoth problem help us forgt previou problem,0
call 1010 make sure dat woken,0
intrepid duo great time see soon,0
urgent mobil award 1500 bonu caller prize 27603 final attempt 2 contact u call 08714714011,1
hello sort town alreadi dont rush home eat nacho let know eta,0
kate jackson rec center 7ish right,0
well gon na finish bath good fine night,0
went ur hon lab one,0
import custom servic announc premier call freephon 0800 542 0578,1
book ticket pongal,0
congrat 2 mobil 3g videophon r call 09063458130 videochat wid mate play java game dload polyph music nolin rentl,1
think could stop like hour roommat look stock trip,0
nt cancer mom make big deal regular checkup aka pap smear,0
room number wan na make sure knock right door,0
unsubscrib servic get ton sexi babe hunk straight phone go http gotbabescouk subscript,1
smile right go world wonder smile think crazi keep away grin,0
aight rush ask jay,0
tell who pl,0
decemb mobil 11mth entitl updat latest colour camera mobil free call mobil updat co free 08002986906,1
takin shower yeah leav done,0
piss talk someon realis u point read backward,0
die e toot fring,0
want show world princess europ,0
also da feel yesterday night wait til 2day night dear,0
bank say money,0
alreadi back home probabl,0
hey boy want hot xxx pic sent direct 2 ur phone txt porn 69855 24hr free 50p per day stop text stopbcm sf wc1n3xx,1
nan sonathaya soladha boss,0
happi new year u ur famili may new year bring happi stabil tranquil ur vibrant colour life,0
erm thought contract ran the4th octob,0
send print out da,0
aight text back mu swing need somebodi get door,0
met stranger choos friend long world stand friendship never end let friend forev gud nitz,0
still work time also tri ad zero save check lt gt,0
remain unconvinc nt elabor test willpow,0
yeah probabl sure ilol let u know person wuldnt bother ur goin mite well,0
u gd lor go shop got stuff u wan 2 watch infern affair come lar,0
suppos wake gt,0
mobil 11 month u r entitl updat latest colour mobil camera free call mobil updat co free 08002986030,1
today accept day u accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rpli mean enemi,0
happi new year hope good semest,0
thk shld b ya wana go 4 lesson haha go one whole stretch,0
u talk,0
74355 xma iscom ur award either 500 cd gift voucher free entri 2 r 100 weekli draw txt music 87066 tnc,1
onum ela pa normal,0
let ur heart ur compass ur mind ur map ur soul ur guid u never loos world gnun sent via way2smscom,0
never tri alon take weight tear come ur heart fall ur eye alway rememb stupid friend share bslvyl,0
good r u work,0
ca nt feel nauseou piss nt eat sweet week caus today plan pig diet week hungri,0
finish lunch alreadi u wake alreadi,0
derek done class,0
actual mobil full msg work onlin need send lt gt sent msg wil explain u later,0
famou quot develop abil listen anyth uncondit without lose temper self confid mean marri,0
sure stomach,0
thank love wish rock,0
go good problem still need littl experi understand american custom voic,0
themob hit link get premium pink panther game new 1 sugabab crazi zebra anim badass hoodi wallpaperal 4 free,1
v nice 2 sheffield tom 2 air opinion categori 2 b use 2 measur ethnic next censu busi transcrib,0
,0
home love still awak love kiss,0
select stay 1 250 top british hotel noth holiday worth 350 claim call london 02072069400 bx 526 sw73ss,1
batteri low babe,0
den wat e schedul b lk sun,0
yo guess drop,0
hello wat talk email address,0
aight see bit,0
bear pic nick tom pete dick fact type tri gay chat photo upload call 08718730666 10pmin 2 stop text call 08712460324,1
hi babi ive got back work want see u allday hope didnt piss u phone today u give call xxx,0
cool text,0
near kalainar tv officethenampet,0
im inperialmus listening2th weirdest track ever byleafcutt johnsound like insect molest someon plumb remix evil men acid,0
awww dat sweet think someth nice time tonight ill probabl txt u later co im lone xxx,0
wow boy r back take 2007 uk tour win vip ticket prebook vip club txt club 81303 trackmarqu ltd info vipclub4u,1
dear voucher holder 2 claim week offer pc go http wwwetlpcoukexpressoff ts cs apply2 stop text txt stop 80062,1
home,0
er yeah b 1526 sorri tell pubcaf sit come wen u,0
sent lanr fakey eckankar detail mail box,0
still area restaur ill tri come back soon,0
good trip watch rememb get back must decid easter,0
88800 89034 premium phone servic call 08718711108,1
got ten buck jay noncomitt,0
lol could starv lose pound end day,0
right brah see later,0
dear take care reach homelov u lot,0
dad say hurri hell,0
aww must nearli dead well jez iscom todo workand whilltak forev,0
ye last practic,0
whatev want know rule talk earlier week start happen show respons yet everi week bend rule way way whatev tire thia argument everi week lt gt movi doesnt inlud preview still get 1,0
late call tomorrow morningtak care sweet dream u ummifi bye,0
seem unnecessarili hostil,0
wat ur opinion abt abt charact,0
u repeat e instruct wat e road name ur hous,0
see ca nt see mayb reboot ym seen buzz,0
nah perpetu dd,0
hey book pilat yoga lesson alreadi haha,0
best line said love wait till day forget u day u realiz u forget gn,0
plane give month end,0
mani time lose best one bcoz,0
sunshin quiz wkli q win top soni dvd player u know countri liverpool play mid week txt ansr 82277 150 sp tyron,1
buy,0
lt gt think say syllabu,0
lol need cash nitro hurri come crash,0
wonder get text,0
pleas ask mummi call father,0
want go,0
want grasp pretti booti,0
nah ca nt help never iphon,0
u bin award 50 play 4 instant cash call 08715203028 claim everi 9th player win min 50500 optout 08718727870,1
get step 2 outta way congrat,0
may b approv panalam post,0
ok lar u sleep earli nite,0
haf u eaten wat time u wan 2 come,0
true passabl get high score appli phd get 5year salari make life easier,0
freemsg today day readi horni live town love sex fun game netcollex ltd 08700621170150p per msg repli stop end,1
honey pl find much sell predict nigeria mani time use import repli monday,0
nt necessarili expect done get back though headin,0
make dinner,0
superb thought grate u dont everyth u want mean u still opportun happier tomorrow u today,0
hot n horni will live local text repli hear strt back 150p per msg netcollex ltdhelpdesk 02085076972 repli stop end,1
gentl princess make sweet gentl love,0
oh realli perform write paper go movi home midnight huh,0
watch surya movi 6 pm vijay movi pokkiri,0
enjoy semest take care brother,0
huh cant go 2 ur hous empti hand right,0
pure heart person wonder smile make even hisher enemi feel guilti enemi catch world smile goodmorn amp smiley sunday,0
watch telugu movi wat abt u,0
sleep nt feel well,0
spend day wait ideal path appear front us forget path made walk wait goodnight,0
kkthi month kote birthday know,0
first gain lt gt kg sinc took second done blood sugar test ok blood pressur within normal limit worri,0
boo time u get u suppos take shop today,0
got messag ignor ye shop,0
geeeee love much bare stand,0
bbq sat mine 6ish ur welcom 2 come,0
u dogbreath sound like jan c that al,0
run manag 5 minut need oxygen might resort roller option,0
probabl coupl hour top,0
prob hon u doinat mo,0
ill give plu said grinul greet whenev speak,0
privat 2003 account statement show 800 unredeem point call 08715203652 identifi code 42810 expir 29100,1
k kare colleg,0
lol take member said aunt flow nt visit 6 month caus develop ovarian cyst bc way shrink,0
sir hope day go smoothli realli hope wont bother bill ca nt settl month extra cash know challeng time also let know,0
aight text back,0
noth realli make sure everybodi speed,0
sound better even im costum im sure time finish tomorrow txt end,0
2nd attempt contract u week top prize either 1000 cash 200 prize call 09066361921,1
remind get shall,0
nope meanwhil talk say make greet,0
oooh got plenti,0
sicomo listened2th plaid albumquit gd new air1 hilariousalso boughtbraindancea compofstuff aphex abel u hav2hear c u sn xxxx,0
pa tell went bath,0
hav almost reach call unabl connect u,0
much r will pay,0
came hostel go sleep plz call class hrishi,0
lol right diet everyday cheat anyway meant fatti,0
ya even cooki jelli,0
thank honey great day,0
right think,0
play w comput aiyah tok 2 u lor,0
sorri man account dri would want could trade back half could buy shit credit card,0
one issu california okay snow manag,0
privat 2003 account statement show 800 unredeem point call 08715203694 identifi code 40533 expir 311004,1
ye fine,0
like talk pa abl dont know,0
urgent 2nd attempt contact u 900 prize yesterday still await collect claim call 09061702893,1
parent kidz friend n colleagu scream surpris wait sofa nake,0
nt get hep b immunis nigeria,0
text drop x,0
bday real april,0
one small prestig problem,0
realiz 40 year thousand old ladi run around tattoo,1
take care n get well soon,0
lot happen feel quiet beth aunt charli work lot helen mo,0
enjoy jamster videosound gold club credit 2 new videosounds2 logosmusicnew get fun jamstercouk 16onli help call 09701213186,1
dont send plu mode,0
free msg rington http tm widelivecomindex wml id1b6a5ecef91ff9 37819 firsttrue180430jul05,1
like hotel dusk game think solv puzzl area thing,0
urgent last weekend draw show 1000 cash spanish holiday call 09050000332 claim c rstm sw7 3ss 150ppm,1
u r much close heart u go away shatter plz stay,0
siva hostel aha,0
goodo ye must speak friday eggpotato ratio tortilla need,0
cheer lou yeah goodnit shame u neva came c ya gailxx,0
sure result offer,0
hi darlin im missin u hope good time u back time u give call home jess xx,0
dog must alway wait till end day word run time cell alreadi,0
havent got da topic yet rite,0
oop shower u call hey park garag collaps univers hospit see crazi stuff like happen,0
go bed prin,0
k da mani page want,0
u ned convinc tht possibl witot hurt feel main,0
meet darren,0
indian r poor india poor countri say one swiss bank director say lt gt lac crore indian money deposit swiss bank use taxless budget lt gt yr give lt gt crore job indian villag delhi 4 lane road forev free power supli lt gt social project everi citizen get monthli lt gt lt gt yr need world bank amp imf loan think money block rich politician full right corrupt politician itna forward karo ki pura india padhegm,0
record one night,0
said problem let know,0
juz rememb got ta bath dog today,0
winner valu network custom hvae select receiv 900 reward collect call 09061701444 valid 24 hour acl03530150pm,1
two letter copi co one messag speak soon,0
okok ok what ur today plan,0
realli dun bluff leh u sleep earli nite,0
freemessag jamster get crazi frog sound poli text mad1 real text mad2 88888 6 crazi sound 3 gbpweek 16onli c appli,1
good even sir hope nice day want bring notic late pay rent past month pay lt gt charg felt would inconsider nag someth give great cost didnt speak howev recess wont abl pay charg month henc askin well ahead month end pleas help thank everyth,0
give us back id proof lt gt rs wont allow work come home within day,0
noth ok anyway give treat,0
agre stop thinkin ipad pleas ask macho question,0
pl pl find aunt nike,0
alright hook guy,0
thank rington order ref number k718 mobil charg 450 tone arriv pleas call custom servic 09065069120,1
winner valu network custom select receivea 900 prize reward claim call 09061701461 claim code kl341 valid 12 hour,1
u find time bu coz need sort stuff,0
exhaust train morn much wine pie sleep well,0
yay better told 5 girl either,0
good stuff,0
happen gotten job begun registr perman resid,0
tddnewslett emc1couk game thedailydraw dear helen dozen free game great prizeswith,1
gr8 handl victoria island traffic plu album due,0
alway put busi put pictur ass facebook one open peopl ever met would think pictur room would hurt make feel violat,0
mom want know,0
oh k watch,0
privat 2003 account statement 07815296484 show 800 unredeem sim point call 08718738001 identifi code 41782 expir 181104,1
beliv come home,0
ye realli great bhaji told kalli best cricket sachin world tough get,0
go got excit karaok type activ plan debat whether play footbal eve feel lazi though,0
troubl class go well due dodgey one expect mine tomo see recoveri time place,0
pl need dat slowli vomit,0
sure check yahoo email sent photo yesterday,0
hi custom loyalti offer new nokia6650 mobil 10 txtauction txt word start 81151 get 4t ctxt tc 150pmtmsg,1
dont want hear anyth,0
mani lick take get center tootsi pop,0
miss,0
hi pleas get lt gt dollar loan ill pay back mid februari pl,0
spook mob halloween collect logo pic messag plu free eeri tone txt card spook 8007 zed 08701417012150p per logop,1
updatenow xma offer latest motorola sonyericsson nokia free bluetooth doubl min 1000 txt orang call mobileupd8 08000839402 call2optoutf4q,1
still get good,0
sister belong 2 famili hope tomorrow pray 4 fate 4 shoranur train incid let hold hand togeth amp fuell love amp concern prior 2 grief amp pain pl join di chain amp pass stop violenc women,0
romcapspam everyon around respond well presenc sinc warm outgo bring real breath sunshin,1
let know kick,0
ok ur typic repli,0
pl wont beliv godnot jesu,0
luton 0125698789 ring ur around h,0
call 09095350301 send girl erot ecstaci 60pmin stop text call 08712460324 nat rate,1
4 let go bill miller,0
yeah tote u wan na,0
miser nt tell u side effect birth control massiv gut wrench cramp first 2 month nt sleep last night,0
r u meet da ge nite tmr,0
alright sure let know leav,0
thanx birthday alreadi,0
alrit hunni wot u 2 2nite didnt end goin town ju da pub instead ju chillin da mo bedroom love jen xxx,0
ok bu come soon come otherwis tomorrow,0
hey veggi pizza,0
like made throw smoke friend car one time awesom,0
feel mr real valentin yo valentin even tho u hardli play,0
say fantast chanc anyth need bigger life lift lose 2 live think would first person 2 die n v q,0
sir receiv account anoth 1hr time sorri delay,0
sian aft meet supervisor got work 2 liao u work,0
hang brother famili,0
yeah get random dude need chang info sheet parti lt gt 7 never studi safe,0
hey angri repli dr,0
sir wait mail,0
got ta collect da car 6 lei,0
dear reliev westonzoyland go plan end,0
happi come noon,0
cramp stop go back sleep,0
prob send email,0
good hear,0
back good journey let know need receipt shall tell like pendent,0
wif famili book tour packag,0
messag phone hold,0
1 polyphon tone 4 ur mob everi week txt pt2 87575 1st tone free get txtin tell ur friend 150ptone 16 repli hl 4info,1
she find sent offlin messag know anjola,0
aight wat happen side,0
urgent pleas call 0906346330 abta complimentari 4 spanish holiday 10000 cash await collect sae cs box 47 po19 2ez 150ppm 18,1
tomarrow final hear laptop case cant,0
rington club gr8 new poli direct mobil everi week,1
pleas attend phone,0
wamma get laid want real doggin locat sent direct mobil join uk largest dog network txt dog 69696 nyt ec2a 3lp 150msg,1
erm ill pick 645pm give enough time get park,0
nope go home go pump petrol lor like go 2 rain soon,0
u definit need modul e human di sem izzit u wan 2 take modul 1st,0
mani happi return day wish happi birthday,0
neither sterm voic studi fine sure thing resolv tho anyway fab hol,0
k k also fine complet cours,0
oh send address,0
yep fine 730 830 ice age,0
carlo say mu lt gt minut,0
realis busi guy tri bother get exam outta way tri car gr8 day,0
waiti come lt gt min,0
cough noth,0
faith make thing possibl hope make thing work love make thing beauti may three christma merri christma,0
complet degre use join financ,0
yeah ju rite,0
wa u effici gee thanx,0
oh god gon na googl nearbi cliff,0
one regist subscrib u enter draw 4 100 gb gift voucher repli enter unsubscrib text stop,1
huh lei,0
ball move lotwil spin last difficult bat,0
doubl evict week spiral michael good riddanc,0
sound like mani talent would like go dinner date next week,0
nt come home class right need work shower,0
busi tri finish new year look forward final meet,0
aiyo bit pai seh noe scare dun rem die hee becom better lookin oredi leh,0
lol well nt without could big sale togeth,0
boy love gal propsd bt didnt mind gv lv lttr bt frnd threw thm boy decid 2 aproach gal dt time truck speed toward gal wn 2 hit girl boy ran like hell n save ask hw cn u run fast boy repli boost secret energi n instantli girl shout energi n thi live happili 2gthr drink boost evrydi moral stori hv free msg gud ni8,0
freemsg hey u got 1 videop fone repli wild txt ill send u pic hurri im bore work xxx 18 150prcvd stop2stop,1
great new offer doubl min doubl txt best orang tariff get latest camera phone 4 free call mobileupd8 free 08000839402 2stoptxt cs,1
bold 2 lt gt,0
said okay sorri,0
eat shit wait ur monkey face bitch u asshol,0
nt hear,0
wait 2 min stand bu stop,0
valu custom pleas advis follow recent review mob award 1500 bonu prize call 09066364589,1
yunni goin late,0
umma say anyth,0
well done 4 costa del sol holiday 5000 await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh cost150pm max10min,1
pain could nt come wors time,0
glad talk,0
1 finish meet call,0
serious tell exact word right,0
u reach orchard alreadi u wan 2 go buy ticket first,0
adult would learn experi real danger dont like peep use drug dont need comment,0
hmph go head big baller,0
x cours 2yr messag messeng lik r send,0
depend would like treat,0
mean u could keep ur word,0
long applebe fuck take,0
true lov n care wil nevr go unrecogn though somon often make mistak valu definitli undrstnd start miss,0
beerag,0
dont make ne plan nxt wknd coz want us come ok,0
god blessget good sleep dear pray,0
po de need job aha,0
test earlier appreci call tomorrow,0
auction round 4 highest bid 54 next maximum bid 71 bid send bid e g 10 bid 10 83383 good luck,1
2nd time tri contact u u 1450 prize claim call 09053750005 b4 310303 csstop sm 08718725756 140ppm,1
time thinkin goin,0
cant get da laptop matric card wif lei,0
ur paper today e morn aft,0
well must pain catch,0
free entri 250 weekli comp send word enter 84128 18 c wwwtextcompcom cust care 08712405020,1
said matter mind say matter,0
tell dear happen talk like alian,0
noth smsing u n xy lor sorri lor da guy neva c u person sort know u lor u wan 2 meet xy ask 2 bring u along 4 next meet,0
understand loss gain work school,0
sim subscrib select receiv bonu get deliv door txt word ok 88600 claim 150pmsg exp 30apr,1
chang fb jaykwon thuglyf falconerf,0
got shitload diamond though,0
mayb pressi,0
bloo bloo bloo miss first bowl,0
nokia phone lovli,0
u talk bout earli morn almost noon,0
lt gt great loxahatche xma tree burn updat total see star,0
dear voucher holder 2 claim 1st class airport loung pass use holiday voucher call 08704439680 book quot 1st class x 2,1
eatin later eatin wif fren lei go home first,0
use foreign stamp countri good lectur,0
hi petey noim ok want 2 chat coz avent spoken 2 u 4 long timehop ur doin alritehav good nit js love ya amx,0
ki didt see k,0
want send someth sell fast lt gt k easi money,0
sorri call later lt gt min,0
yup remb think book,0
stop know well,0
get free call,0
regist sinco paye log icicibankcom enter urn lt gt confirm bewar fraud share disclos urn anyon,0
wot u 2 bitch,0
well lot thing happen lindsay new year sigh bar ptbo blue heron someth go,0
keep ur problem ur heart bcoz nobodi fight u u amp u fight ur self amp win battl vivekanand g 9t sd ham yeah give call got minut ham hi babe uawak feellikw shitjustfound via alett thatmum gotmarri 4thnovbehind ourback fuckinnic selfish deviousbitchanyway il call u,0
still work go small hous,0
neft transact refer number lt gt rs lt decim gt credit beneficiari account lt gt lt time gt lt gt,0
happen,0
also north carolina texa atm would go gre site pay test result sent,0
realli skateboard despit fact get thrown wind bandag shit arm everi five minut,0
get 3 lion england tone repli lionm 4 mono lionp 4 poli 4 go 2 wwwringtonescouk origin n best tone 3gbp network oper rate appli,1
abt make pic bigger,0
plan usual stop find hella weed smoke hella weed,0
fffff text kadeem far gone,0
pass di ur contact n see wat u get red luv wid u blue u put smile face purpl u r reali hot pink u r swt orang thnk lyk u green reali wana go wid u yelow wnt u bck black jealou u brown miss nw plz giv one color,0
shore takin bu,0
know pl open back,0
dunno lei like dun haf,0
lick everi drop readi use mouth well,0
yeah thought lem know anyth goin later,0
that cool want pleas,0
apo mokka player,0
well meant oppos drunken night,0
singl singl answer fight plu said broke didnt repli,0
oh that late well good night give u call tomorrow iam go go sleep night night,0
urgent pleas call 09061743810 landlin abta complimentari 4 tenerif holiday 5000 cash await collect sae cs box 326 cw25wx 150 ppm,1
wish thing differ wonder abl show much valu pl continu brisk walk drug without askin pleas find thing laugh love dearli,0
hard believ thing like say lie think twice say anyth,0
get dump heap mom decid come low bore,0
hope great day,0
ok thk got u wan 2 come wat,0
great day beauti one,0
tell u 2 call 09066358152 claim 5000 prize u 2 enter ur mobil person detail prompt care,1
pleas call custom servic repres 0800 169 6031 10am9pm guarante 1000 cash 5000 prize,1
yun ahth ubi one say wan call tomorrowcal 67441233 look ireneer got bus822656166382 ubi cre ubi tech park6ph 1st 5wkg daysn,0
normal use drink water daili,0
done c,0
eek lot time especi sinc american pie like 8 minut long ca nt stop sing,0
ok lor anyway thk cant get ticket co like quit late alreadi u wan 2 go look 4 ur fren darren wif,0
n funni,0
yup havent want go yoga call book,0
ok go sleep hope meet,0
new year eve ok went parti boyfriend si hey,0
shoot big load get readi,0
havent stuck orchard dad car go 4 dinner u leh r free tonight,0
yup n fren lor meet fren 730,0
money r lucki winner 2 claim prize text money 2 88600 1million give away ppt150x3normal text rate box403 w1t1ji,1
busi come point figur tomorrow,0
special,0
ahhhh woken bad dream u tho dont like u right didnt know anyth comedi night guess im,0
nice talk pleas dont forget pix want see,0
see forward messag proof,0
dont know ask brother noth problem thing told,0
sir wait call free pleas call,0
dear subscrib ur draw 4 100 gift voucher b enter receipt correct an elvi presley birthday txt answer 80062,1
treasur everi moment spend togeth,0
honey sweetheart darl sexi bun sugar plum loverboy miss boytoy smack ass go gym,0
realli sorri lit hair fire,0
ok day make dinner tonit invit,0
3 receiv mobil content enjoy,1
also rememb get dobbi bowl car,0
ok darlin supos ok worri muchi film stuff mate babysit call therexx,0
pl come quick cant bare,0
rememb day,0
,0
